product_id,product_label,category,sub_category,brand,name_variants,ambiguous_name,lifetime_order_lines,lifetime_units,lifetime_revenue,lifetime_profit,lifetime_margin_pct,revenue_tier,profit_quadrant,is_ambiguous_name
OFF-PA-10002516,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,Enermax,1,0,3,7,281.82000000000005,-44.73000000000002,-15.871833084947843,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002520,"Green Bar Cards & Envelopes, Recycled",Office Supplies,Paper,Green,1,0,4,11,507.15,235.89,46.5128660159716,High revenue,1 High revenue / High profit,0
OFF-PA-10002522,"Green Bar Note Cards, 8.5 x 11",Office Supplies,Paper,Green,1,0,2,8,134.64,-3.280000000000001,-2.4361259655377316,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002524,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,Enermax,1,0,6,24,673.3170000000001,277.317,41.186692152433395,High revenue,1 High revenue / High profit,0
OFF-PA-10002534,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper,Green,1,0,2,12,192.78,51.66000000000001,26.797385620915037,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002539,"SanDisk Cards & Envelopes, Multicolor",Office Supplies,Paper,SanDisk,1,0,4,18,511.588,110.908,21.679163702041485,High revenue,1 High revenue / High profit,0
OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,Xerox,1,0,2,5,32.400000000000006,15.552,47.99999999999999,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,Xerox,1,0,1,7,268.24,93.884,35.0,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002563,"Enermax Memo Slips, Premium",Office Supplies,Paper,Enermax,1,0,9,36,350.78400000000005,-21.456000000000007,-6.116584564860428,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,Xerox,1,0,6,30,755.912,244.74199999999996,32.37704918032786,High revenue,1 High revenue / High profit,0
OFF-PA-10002585,"Eaton Memo Slips, Multicolor",Office Supplies,Paper,Eaton,1,0,1,4,36.35999999999999,-5.52,-15.181518151815185,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,Xerox,1,0,6,22,101.592,43.525200000000005,42.84313725490196,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,Xerox,1,0,4,26,124.608,49.10399999999999,39.40677966101694,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002611,"Green Bar Parchment Paper, Multicolor",Office Supplies,Paper,Green,1,0,1,4,43.41599999999999,-5.903999999999996,-13.598673300165832,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Ampad,1,0,8,25,106.722,47.187,44.214876033057855,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002616,"Green Bar Parchment Paper, Multicolor",Office Supplies,Paper,Green,1,0,4,15,271.35,86.4,31.8407960199005,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002618,"Eaton Memo Slips, Multicolor",Office Supplies,Paper,Eaton,1,0,6,28,376.4775,83.3175,22.13080462975875,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002645,"Green Bar Computer Printout Paper, Recycled",Office Supplies,Paper,Green,1,0,4,10,290.766,20.766,7.1418253853614235,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002652,"Eaton Note Cards, Premium",Office Supplies,Paper,Eaton,1,0,3,19,505.02,0.0,0.0,High revenue,2 High revenue / LOW profit,0
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,Avoid,1,0,5,21,68.276,29.9468,43.86138613861386,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,Southworth,1,0,4,20,166.704,67.044,40.21739130434782,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002671,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,Enermax,1,0,1,9,47.52,-14.4,-30.303030303030305,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,Weyerhaeuser,1,0,5,25,155.52,71.28,45.83333333333333,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,Xerox,1,0,2,16,89.7,40.9032,45.599999999999994,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,Adams,1,0,8,33,227.04,104.4384,46.0,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002725,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper,Eaton,1,0,2,8,240.96,72.16,29.946879150066398,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,Xerox,1,0,2,8,34.24,15.407999999999998,44.99999999999999,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,Wirebound,1,0,3,12,72.25200000000001,31.309200000000004,43.333333333333336,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,Xerox,1,0,4,15,89.7,40.365,45.0,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002755,"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper,Xerox,1,0,4,15,416.25,91.35,21.945945945945944,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002764,Staples,Office Supplies,Paper,Staples,1,0,3,15,170.1,83.34899999999999,48.99999999999999,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002767,"Enermax Message Books, Premium",Office Supplies,Paper,Enermax,1,0,3,22,300.0,88.8,29.599999999999998,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002771,"Xerox Computer Printout Paper, Premium",Office Supplies,Paper,Xerox,2,1,6,27,389.13839999999993,32.91840000000002,8.459303939164068,Low revenue,3 Low revenue / High margin,1
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,Xerox,1,0,8,22,120.52800000000002,46.3968,38.494623655913976,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002811,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,Green,1,0,7,32,687.9159,-107.9241,-15.688560185918075,High revenue,2 High revenue / LOW profit,0
OFF-PA-10002818,"Enermax Parchment Paper, Premium",Office Supplies,Paper,Enermax,1,0,6,26,258.552,98.39199999999998,38.05501407840588,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002842,"Eaton Parchment Paper, Recycled",Office Supplies,Paper,Eaton,1,0,1,2,26.759999999999994,7.74,28.923766816143505,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002862,"Green Bar Message Books, Recycled",Office Supplies,Paper,Green,1,0,3,16,379.2,86.88,22.911392405063292,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,Ampad,1,0,5,20,124.8,56.16,44.99999999999999,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Wirebound,1,0,5,13,125.84,60.4032,48.0,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002918,"Eaton Computer Printout Paper, Recycled",Office Supplies,Paper,Eaton,1,0,1,3,39.69,-5.579999999999998,-14.058956916099769,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10002921,"Eaton Message Books, Multicolor",Office Supplies,Paper,Eaton,1,0,2,6,131.94,30.24,22.919508867667123,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,Xerox,1,0,6,13,597.068,278.958,46.72131147540984,High revenue,1 High revenue / High profit,0
OFF-PA-10002925,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper,Enermax,1,0,2,12,388.08,65.75999999999999,16.94495980210266,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002927,"Enermax Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Enermax,1,0,6,23,500.02,109.93999999999998,21.987120515179388,High revenue,1 High revenue / High profit,0
OFF-PA-10002930,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper,SanDisk,1,0,3,6,226.6056,14.385599999999991,6.348298541607088,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002941,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,Green,1,0,3,4,74.39999999999999,6.48,8.70967741935484,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002944,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,SanDisk,1,0,5,18,163.98399999999998,37.98399999999999,23.163235437603664,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,Xerox,1,0,5,16,94.856,39.2784,41.40845070422535,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,Xerox,1,0,1,7,34.86,16.3842,47.0,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002966,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper,SanDisk,1,0,4,17,547.74,98.26,17.939168218497827,High revenue,1 High revenue / High profit,0
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper,Xerox,1,0,2,8,169.01600000000002,70.34719999999999,41.62162162162161,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002971,"Eaton Memo Slips, Recycled",Office Supplies,Paper,Eaton,1,0,2,10,136.49999999999997,28.499999999999996,20.87912087912088,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002974,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,Enermax,1,0,9,35,771.3315000000001,-35.06850000000004,-4.546488766503123,High revenue,2 High revenue / LOW profit,0
OFF-PA-10002976,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Xerox,1,0,1,4,121.92,32.88,26.968503937007878,Low revenue,3 Low revenue / High margin,0
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,Xerox,1,0,11,46,280.56,120.7744,43.047619047619044,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,Xerox,1,0,4,13,85.50399999999999,40.3472,47.18750000000001,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003002,"Enermax Message Books, Multicolor",Office Supplies,Paper,Enermax,1,0,1,7,44.632000000000005,-39.08800000000001,-87.5784190715182,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Adams,1,0,5,24,72.848,31.399999999999995,43.103448275862064,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003020,"Xerox Message Books, Premium",Office Supplies,Paper,Xerox,1,0,3,10,172.33020000000002,-2.869800000000009,-1.6652913998823242,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,Xerox,2,1,6,26,297.12,120.8118,40.6609450726979,Low revenue,3 Low revenue / High margin,1
OFF-PA-10003027,"Enermax Message Books, Premium",Office Supplies,Paper,Enermax,1,0,3,9,191.25,-3.1500000000000004,-1.647058823529412,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003033,"Enermax Parchment Paper, Recycled",Office Supplies,Paper,Enermax,1,0,1,2,18.36,2.700000000000001,14.705882352941183,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003034,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper,SanDisk,1,0,8,30,332.288,-73.31200000000001,-22.06278890600925,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Black,1,0,4,11,64.06400000000001,20.82079999999999,32.499999999999986,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003037,"Eaton Memo Slips, Multicolor",Office Supplies,Paper,Eaton,1,0,5,22,295.42499999999995,18.224999999999994,6.169078446306168,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,Xerox,2,1,8,36,944.92,330.4719999999999,34.9735427337764,High revenue,1 High revenue / High profit,1
OFF-PA-10003052,"Green Bar Message Books, Recycled",Office Supplies,Paper,Green,1,0,1,3,18.96,-6.179999999999995,-32.594936708860736,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,EcoTones,1,0,3,15,52.8,21.6,40.909090909090914,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,Eureka,1,0,6,19,110.16,46.137600000000006,41.88235294117648,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003105,"SanDisk Parchment Paper, Premium",Office Supplies,Paper,SanDisk,1,0,6,20,317.48999999999995,46.29000000000001,14.579986771236896,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003115,"Enermax Note Cards, Premium",Office Supplies,Paper,Enermax,1,0,4,18,474.525,166.72499999999997,35.13513513513513,High revenue,1 High revenue / High profit,0
OFF-PA-10003127,Staples,Office Supplies,Paper,Staples,1,0,6,13,327.112,141.9244,43.387096774193544,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,Tops,1,0,4,14,684.74,321.8278,47.0,High revenue,1 High revenue / High profit,0
OFF-PA-10003133,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,Eaton,1,0,5,15,420.864,-23.136000000000006,-5.49726277372263,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,Xerox,1,0,4,12,499.616,199.8464,40.0,High revenue,1 High revenue / High profit,0
OFF-PA-10003139,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,SanDisk,1,0,6,29,468.0192,163.5192,34.93856662290778,High revenue,1 High revenue / High profit,0
OFF-PA-10003156,"Xerox Message Books, 8.5 x 11",Office Supplies,Paper,Xerox,1,0,1,4,98.04,2.88,2.9375764993880047,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,Xerox,1,0,8,28,176.25600000000003,81.9072,46.470588235294116,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003177,Xerox 1999,Office Supplies,Paper,Xerox,1,0,7,17,98.496,41.2128,41.8421052631579,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,Wirebound,1,0,2,5,35.948,14.2975,39.77272727272727,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003224,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper,Eaton,1,0,5,24,382.32,20.879999999999995,5.461393596986816,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,Xerox,1,0,5,25,1222.75,574.6924999999999,46.99999999999999,High revenue,1 High revenue / High profit,0
OFF-PA-10003232,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper,Eaton,2,1,2,8,163.62,57.24,34.98349834983499,Low revenue,3 Low revenue / High margin,1
OFF-PA-10003252,"Xerox Note Cards, 8.5 x 11",Office Supplies,Paper,Xerox,1,0,8,36,860.382,-237.978,-27.659574468085108,High revenue,2 High revenue / LOW profit,0
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,Avery,1,0,3,11,103.86,37.85119999999999,36.444444444444436,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,Xerox,1,0,4,18,84.48,32.208,38.125,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003273,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper,Green,1,0,1,6,290.34000000000003,2.88,0.9919404835709855,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003296,"Xerox Message Books, Recycled",Office Supplies,Paper,Xerox,1,0,2,5,51.37599999999999,9.376,18.24976642790408,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003301,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,Green,1,0,6,28,309.67999999999995,89.6,28.933092224231466,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,Xerox,1,0,7,32,1098.64,497.5775999999999,45.290322580645146,High revenue,1 High revenue / High profit,0
OFF-PA-10003303,"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper,Xerox,1,0,4,18,485.625,215.625,44.4015444015444,High revenue,1 High revenue / High profit,0
OFF-PA-10003309,Xerox 211,Office Supplies,Paper,Xerox,1,0,4,19,104.976,40.9536,39.01234567901235,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003320,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,Green,1,0,1,4,39.81599999999999,-19.944,-50.09041591320074,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003332,"Xerox Cards & Envelopes, Recycled",Office Supplies,Paper,Xerox,1,0,6,31,1216.6968000000002,242.05680000000004,19.894586720372732,High revenue,1 High revenue / High profit,0
OFF-PA-10003333,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper,Eaton,1,0,1,6,158.94,50.75999999999999,31.936579841449596,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003338,"Enermax Parchment Paper, Recycled",Office Supplies,Paper,Enermax,1,0,2,10,120.717,42.41700000000001,35.13755312010737,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,Xerox,1,0,6,17,95.904,39.7224,41.418918918918926,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003350,"Eaton Message Books, 8.5 x 11",Office Supplies,Paper,Eaton,1,0,5,15,353.496,123.546,34.9497589788852,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003359,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,Eaton,1,0,1,3,147.96000000000004,35.46,23.965936739659362,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,Xerox,1,0,4,17,110.16,52.8768,48.00000000000001,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003365,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,Eaton,1,0,2,8,217.42,40.94,18.829914451292428,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003380,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper,Green,1,0,7,22,264.384,70.34400000000001,26.606753812636168,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003381,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,Eaton,1,0,8,25,1047.8091000000002,174.0591,16.611718680435203,High revenue,1 High revenue / High profit,0
OFF-PA-10003389,"Enermax Message Books, Recycled",Office Supplies,Paper,Enermax,1,0,1,2,11.952000000000002,-4.488,-37.55020080321285,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003390,"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper,Enermax,1,0,6,26,737.8800000000001,43.68000000000001,5.9196617336152215,High revenue,1 High revenue / High profit,0
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,Xerox,2,1,6,26,1789.9019999999998,672.3639999999999,37.56429122935222,High revenue,1 High revenue / High profit,1
OFF-PA-10003405,"Green Bar Memo Slips, Premium",Office Supplies,Paper,Green,1,0,4,16,156.61800000000002,-20.022000000000016,-12.783971191050847,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003407,"Enermax Memo Slips, Recycled",Office Supplies,Paper,Enermax,1,0,6,21,319.02930000000003,128.76930000000002,40.36284441585773,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003416,"Enermax Note Cards, Multicolor",Office Supplies,Paper,Enermax,2,1,11,39,968.5701,114.4101,11.812268415058446,High revenue,1 High revenue / High profit,1
OFF-PA-10003418,"Enermax Memo Slips, Multicolor",Office Supplies,Paper,Enermax,1,0,6,22,267.6576,19.49760000000001,7.284530683978339,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003424,"Enermax Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Enermax,2,1,7,21,367.633,38.84299999999998,10.565700032369234,Low revenue,3 Low revenue / High margin,1
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,Xerox,1,0,11,53,334.36800000000005,155.7792,46.5891472868217,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003449,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,Green,1,0,4,13,297.0048,91.86480000000002,30.930409205507797,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003455,"Green Bar Memo Slips, Recycled",Office Supplies,Paper,Green,2,1,11,52,1521.012,443.292,29.144543238317645,High revenue,1 High revenue / High profit,1
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,Xerox,1,0,4,11,201.082,92.57359999999998,46.0377358490566,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003475,"Enermax Note Cards, Premium",Office Supplies,Paper,Enermax,1,0,3,15,235.29200000000003,13.891999999999982,5.904153137378228,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003492,"Green Bar Computer Printout Paper, Recycled",Office Supplies,Paper,Green,1,0,4,7,126.59200000000004,0.5919999999999979,0.4676440849342752,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003499,"Xerox Parchment Paper, 8.5 x 11",Office Supplies,Paper,Xerox,1,0,5,23,333.558,121.038,36.28694260068714,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003510,"Enermax Message Books, Recycled",Office Supplies,Paper,Enermax,1,0,3,18,403.38,177.12,43.90896921017403,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003511,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,Green,1,0,7,31,578.9205000000001,251.5605,43.4533757225733,High revenue,1 High revenue / High profit,0
OFF-PA-10003513,"Enermax Message Books, Recycled",Office Supplies,Paper,Enermax,1,0,7,28,418.3200000000001,188.16000000000005,44.97991967871486,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003517,"Enermax Note Cards, Premium",Office Supplies,Paper,Enermax,1,0,5,30,486.4,70.0,14.391447368421053,High revenue,1 High revenue / High profit,0
OFF-PA-10003518,"Enermax Computer Printout Paper, Multicolor",Office Supplies,Paper,Enermax,1,0,3,10,298.8,8.7,2.9116465863453813,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003527,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper,Xerox,1,0,1,2,21.204,-13.116000000000003,-61.8562535370685,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,Xerox,1,0,2,5,25.920000000000005,9.072,34.99999999999999,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003550,"Eaton Cards & Envelopes, Recycled",Office Supplies,Paper,Eaton,1,0,6,37,1404.5535,-14.026500000000029,-0.9986447650445518,High revenue,2 High revenue / LOW profit,0
OFF-PA-10003556,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Eaton,1,0,1,5,40.92000000000001,-58.38000000000001,-142.66862170087975,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003571,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper,Enermax,1,0,5,17,470.1,-52.13999999999999,-11.091257179323547,High revenue,2 High revenue / LOW profit,0
OFF-PA-10003573,"Enermax Parchment Paper, 8.5 x 11",Office Supplies,Paper,Enermax,1,0,4,13,130.2,8.259999999999998,6.344086021505375,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003586,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper,Eaton,1,0,1,4,106.2,42.48,40.0,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,Southworth,1,0,3,15,151.536,65.436,43.18181818181819,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,Xerox,1,0,3,11,328.38800000000003,140.959,42.92452830188679,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003640,"Eaton Cards & Envelopes, Recycled",Office Supplies,Paper,Eaton,1,0,2,10,228.456,2.8559999999999945,1.2501313163147365,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,Xerox,1,0,9,40,970.784,400.976,41.30434782608695,High revenue,1 High revenue / High profit,0
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,Xerox,1,0,5,26,165.664,75.3504,45.483870967741936,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003654,"SanDisk Memo Slips, Recycled",Office Supplies,Paper,SanDisk,1,0,6,23,336.111,29.061,8.646250792149022,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,Xerox,1,0,4,21,538.152,239.0028,44.41176470588235,High revenue,1 High revenue / High profit,0
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,Xerox,1,0,5,18,65.05600000000001,22.68399999999999,34.86842105263156,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003664,"Enermax Computer Printout Paper, Premium",Office Supplies,Paper,Enermax,1,0,5,17,322.66,138.72,42.992623814541616,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,Strathmore,1,0,9,38,245.436,106.3104,43.31491712707182,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003681,"Green Bar Message Books, Premium",Office Supplies,Paper,Green,1,0,2,4,47.58,6.299999999999999,13.240857503152585,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003686,"SanDisk Message Books, Multicolor",Office Supplies,Paper,SanDisk,1,0,9,33,749.5833,-58.25670000000001,-7.7718780554476075,High revenue,2 High revenue / LOW profit,0
OFF-PA-10003699,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,SanDisk,1,0,1,4,39.88799999999999,-2.1119999999999983,-5.294825511432006,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003708,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,Green,1,0,7,20,372.992,-20.20800000000001,-5.417810569663695,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003715,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,Xerox,1,0,2,5,63.0,-19.3,-30.634920634920636,Low revenue,4 Low revenue / Low profit,0
OFF-PA-10003718,"Xerox Memo Slips, Recycled",Office Supplies,Paper,Xerox,1,0,6,21,177.408,73.668,41.52462121212122,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,Wirebound,1,0,7,35,184.62,87.69449999999999,47.49999999999999,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,Xerox,1,0,2,9,46.65600000000001,16.3296,34.999999999999986,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003731,"Enermax Note Cards, Premium",Office Supplies,Paper,Enermax,1,0,6,27,687.0327000000001,201.8427,29.37890729218565,High revenue,1 High revenue / High profit,0
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,Xerox,1,0,1,2,11.56,5.6644000000000005,49.00000000000001,Low revenue,3 Low revenue / High margin,0
OFF-PA-10003744,"Green Bar Parchment Paper, Multicolor",Office Supplies,Paper,Green,1,0,9,39,657.7524,176.8824,26.89194292563585,High revenue,1 High revenue / High profit,0
